6.0,166.0,43.0,27.0
7.0,168.0,43.0,24.0
10.0,168.0,44.0,24.0
12.0,166.0,42.0,26.0
12.0,167.0,45.0,24.0
13.0,169.0,45.0,23.0
15.0,168.0,45.0,26.0
16.0,168.0,45.0,27.0
20.0,169.0,44.0,24.0
19.0,169.0,46.0,25.0
20.0,168.0,46.0,25.0
21.0,168.0,46.0,26.0
23.0,169.0,44.0,24.0
25.0,170.0,46.0,24.0
24.0,170.0,47.0,23.0
26.0,169.0,45.0,26.0
28.0,170.0,44.0,24.0
29.0,170.0,45.0,26.0
30.0,171.0,46.0,26.0
31.0,168.0,48.0,28.0
33.0,170.0,46.0,26.0
37.0,171.0,44.0,25.0
36.0,171.0,49.0,25.0
40.0,173.0,45.0,22.0
42.0,172.0,45.0,24.0
42.0,171.0,47.0,26.0
44.0,172.0,47.0,26.0
45.0,171.0,45.0,25.0
46.0,172.0,45.0,26.0
46.0,173.0,48.0,24.0
47.0,173.0,47.0,25.0
47.0,173.0,49.0,26.0
49.0,173.0,47.0,25.0
51.0,172.0,46.0,27.0
52.0,172.0,46.0,26.0
52.0,171.0,47.0,28.0
52.0,172.0,47.0,27.0
54.0,171.0,47.0,28.0
54.0,172.0,48.0,28.0
55.0,173.0,50.0,25.0
56.0,172.0,48.0,27.0
57.0,172.0,47.0,28.0
59.0,172.0,49.0,25.0
61.0,173.0,47.0,26.0
64.0,173.0,44.0,25.0
62.0,171.0,49.0,27.0
64.0,173.0,48.0,25.0
65.0,173.0,49.0,25.0
67.0,172.0,46.0,25.0
68.0,170.0,50.0,29.0
70.0,171.0,48.0,27.0
71.0,170.0,48.0,28.0
72.0,171.0,48.0,26.0
73.0,172.0,49.0,27.0
72.0,171.0,51.0,27.0
73.0,172.0,51.0,26.0
76.0,171.0,48.0,26.0
76.0,171.0,49.0,27.0
78.0,170.0,51.0,27.0
79.0,170.0,50.0,28.0
79.0,171.0,51.0,28.0
78.0,172.0,54.0,29.0
80.0,172.0,51.0,28.0
80.0,172.0,52.0,27.0
81.0,171.0,53.0,28.0
81.0,170.0,52.0,30.0
82.0,172.0,51.0,28.0
81.0,173.0,52.0,27.0
80.0,172.0,55.0,29.0
81.0,172.0,53.0,28.0
81.0,175.0,53.0,24.0
79.0,173.0,56.0,27.0
81.0,175.0,54.0,26.0
83.0,174.0,52.0,25.0
81.0,174.0,54.0,26.0
81.0,174.0,56.0,27.0
80.0,174.0,56.0,26.0
81.0,175.0,56.0,26.0
83.0,174.0,53.0,29.0
81.0,176.0,55.0,25.0
81.0,174.0,57.0,28.0
81.0,174.0,55.0,28.0
81.0,174.0,56.0,28.0
81.0,174.0,56.0,29.0
81.0,174.0,57.0,31.0
80.0,175.0,58.0,29.0
81.0,175.0,58.0,30.0
80.0,174.0,58.0,32.0
81.0,176.0,58.0,29.0
79.0,175.0,60.0,30.0
79.0,175.0,60.0,32.0
78.0,174.0,60.0,34.0
79.0,175.0,59.0,31.0
79.0,175.0,59.0,32.0
80.0,176.0,58.0,30.0
81.0,176.0,58.0,30.0
79.0,175.0,60.0,33.0
79.0,175.0,61.0,33.0
79.0,176.0,61.0,31.0
82.0,175.0,58.0,31.0
80.0,176.0,61.0,32.0
81.0,175.0,59.0,33.0
80.0,175.0,62.0,32.0
80.0,175.0,61.0,32.0
81.0,174.0,61.0,34.0
81.0,175.0,61.0,34.0
79.0,174.0,64.0,33.0
80.0,175.0,63.0,33.0
81.0,175.0,64.0,36.0
81.0,173.0,64.0,37.0
81.0,173.0,66.0,37.0
83.0,174.0,65.0,36.0
83.0,174.0,64.0,35.0
86.0,174.0,63.0,32.0
85.0,175.0,65.0,35.0
86.0,173.0,63.0,36.0
84.0,173.0,65.0,38.0
85.0,173.0,65.0,39.0
87.0,173.0,64.0,35.0
86.0,174.0,66.0,35.0
86.0,173.0,66.0,36.0
87.0,174.0,67.0,37.0
87.0,172.0,69.0,39.0
89.0,172.0,68.0,38.0
91.0,172.0,66.0,39.0
88.0,170.0,70.0,40.0
90.0,170.0,70.0,40.0
92.0,171.0,67.0,38.0
92.0,172.0,70.0,38.0
94.0,170.0,68.0,40.0
92.0,170.0,73.0,41.0
94.0,168.0,73.0,44.0
96.0,168.0,72.0,45.0
94.0,169.0,76.0,44.0
98.0,169.0,73.0,45.0
96.0,168.0,76.0,46.0
97.0,167.0,76.0,47.0
99.0,167.0,76.0,45.0
101.0,167.0,75.0,45.0
101.0,169.0,77.0,45.0
103.0,168.0,75.0,45.0
102.0,170.0,80.0,43.0
100.0,166.0,84.0,47.0
103.0,168.0,83.0,46.0
104.0,167.0,83.0,47.0
106.0,167.0,85.0,47.0
107.0,166.0,85.0,47.0
110.0,169.0,83.0,44.0
109.0,168.0,86.0,45.0
113.0,167.0,85.0,50.0
113.0,166.0,87.0,47.0
